"block_id","program","k","N","q","prev","draws","seed","status"
1663,"prev_strata",15,1000,0.92,0.2,50000,20301663,"claimed"
1664,"prev_strata",15,1000,0.92,0.5,50000,20301664,"claimed"
1665,"prev_strata",15,1000,0.92,0.8,50000,20301665,"claimed"
1666,"prev_strata",15,1000,0.92,0.95,50000,20301666,"claimed"
1667,"prev_strata",15,1000,0.97,0.05,50000,20301667,"claimed"
1668,"prev_strata",15,1000,0.97,0.2,50000,20301668,"claimed"
1669,"prev_strata",15,1000,0.97,0.5,50000,20301669,"claimed"
1670,"prev_strata",15,1000,0.97,0.8,50000,20301670,"claimed"
1671,"prev_strata",15,1000,0.97,0.95,50000,20301671,"claimed"
1672,"prev_strata",25,15,0.65,0.05,50000,20301672,"claimed"
1673,"prev_strata",25,15,0.65,0.2,50000,20301673,"claimed"
1674,"prev_strata",25,15,0.65,0.5,50000,20301674,"claimed"
1675,"prev_strata",25,15,0.65,0.8,50000,20301675,"claimed"
1676,"prev_strata",25,15,0.65,0.95,50000,20301676,"claimed"
1677,"prev_strata",25,15,0.75,0.05,50000,20301677,"claimed"
1678,"prev_strata",25,15,0.75,0.2,50000,20301678,"claimed"
1679,"prev_strata",25,15,0.75,0.5,50000,20301679,"claimed"
1680,"prev_strata",25,15,0.75,0.8,50000,20301680,"claimed"
1681,"prev_strata",25,15,0.75,0.95,50000,20301681,"claimed"
1682,"prev_strata",25,15,0.85,0.05,50000,20301682,"claimed"
1683,"prev_strata",25,15,0.85,0.2,50000,20301683,"claimed"
1684,"prev_strata",25,15,0.85,0.5,50000,20301684,"claimed"
1685,"prev_strata",25,15,0.85,0.8,50000,20301685,"claimed"
1686,"prev_strata",25,15,0.85,0.95,50000,20301686,"claimed"
1687,"prev_strata",25,15,0.92,0.05,50000,20301687,"claimed"
1688,"prev_strata",25,15,0.92,0.2,50000,20301688,"claimed"
1689,"prev_strata",25,15,0.92,0.5,50000,20301689,"claimed"
1690,"prev_strata",25,15,0.92,0.8,50000,20301690,"claimed"
1691,"prev_strata",25,15,0.92,0.95,50000,20301691,"claimed"
1692,"prev_strata",25,15,0.97,0.05,50000,20301692,"claimed"
1693,"prev_strata",25,15,0.97,0.2,50000,20301693,"claimed"
1694,"prev_strata",25,15,0.97,0.5,50000,20301694,"claimed"
1695,"prev_strata",25,15,0.97,0.8,50000,20301695,"claimed"
1696,"prev_strata",25,15,0.97,0.95,50000,20301696,"claimed"
1697,"prev_strata",25,20,0.65,0.05,50000,20301697,"claimed"
1698,"prev_strata",25,20,0.65,0.2,50000,20301698,"claimed"
1699,"prev_strata",25,20,0.65,0.5,50000,20301699,"claimed"
1700,"prev_strata",25,20,0.65,0.8,50000,20301700,"claimed"
1701,"prev_strata",25,20,0.65,0.95,50000,20301701,"claimed"
1702,"prev_strata",25,20,0.75,0.05,50000,20301702,"claimed"
1703,"prev_strata",25,20,0.75,0.2,50000,20301703,"claimed"
1704,"prev_strata",25,20,0.75,0.5,50000,20301704,"claimed"
1705,"prev_strata",25,20,0.75,0.8,50000,20301705,"claimed"
1706,"prev_strata",25,20,0.75,0.95,50000,20301706,"claimed"
1707,"prev_strata",25,20,0.85,0.05,50000,20301707,"claimed"
1708,"prev_strata",25,20,0.85,0.2,50000,20301708,"claimed"
1709,"prev_strata",25,20,0.85,0.5,50000,20301709,"claimed"
1710,"prev_strata",25,20,0.85,0.8,50000,20301710,"claimed"
1711,"prev_strata",25,20,0.85,0.95,50000,20301711,"claimed"
1712,"prev_strata",25,20,0.92,0.05,50000,20301712,"claimed"
1713,"prev_strata",25,20,0.92,0.2,50000,20301713,"claimed"
1714,"prev_strata",25,20,0.92,0.5,50000,20301714,"claimed"
1715,"prev_strata",25,20,0.92,0.8,50000,20301715,"claimed"
1716,"prev_strata",25,20,0.92,0.95,50000,20301716,"claimed"
1717,"prev_strata",25,20,0.97,0.05,50000,20301717,"claimed"
1718,"prev_strata",25,20,0.97,0.2,50000,20301718,"claimed"
1719,"prev_strata",25,20,0.97,0.5,50000,20301719,"claimed"
1720,"prev_strata",25,20,0.97,0.8,50000,20301720,"claimed"
1721,"prev_strata",25,20,0.97,0.95,50000,20301721,"claimed"
1722,"prev_strata",25,30,0.65,0.05,50000,20301722,"claimed"
1723,"prev_strata",25,30,0.65,0.2,50000,20301723,"claimed"
1724,"prev_strata",25,30,0.65,0.5,50000,20301724,"claimed"
1725,"prev_strata",25,30,0.65,0.8,50000,20301725,"claimed"
1726,"prev_strata",25,30,0.65,0.95,50000,20301726,"claimed"
1727,"prev_strata",25,30,0.75,0.05,50000,20301727,"claimed"
1728,"prev_strata",25,30,0.75,0.2,50000,20301728,"claimed"
1729,"prev_strata",25,30,0.75,0.5,50000,20301729,"claimed"
1730,"prev_strata",25,30,0.75,0.8,50000,20301730,"claimed"
1731,"prev_strata",25,30,0.75,0.95,50000,20301731,"claimed"
1732,"prev_strata",25,30,0.85,0.05,50000,20301732,"claimed"
1733,"prev_strata",25,30,0.85,0.2,50000,20301733,"claimed"
1734,"prev_strata",25,30,0.85,0.5,50000,20301734,"claimed"
1735,"prev_strata",25,30,0.85,0.8,50000,20301735,"claimed"
1736,"prev_strata",25,30,0.85,0.95,50000,20301736,"claimed"
1737,"prev_strata",25,30,0.92,0.05,50000,20301737,"claimed"
1738,"prev_strata",25,30,0.92,0.2,50000,20301738,"claimed"
1739,"prev_strata",25,30,0.92,0.5,50000,20301739,"claimed"
1740,"prev_strata",25,30,0.92,0.8,50000,20301740,"claimed"
1741,"prev_strata",25,30,0.92,0.95,50000,20301741,"claimed"
1742,"prev_strata",25,30,0.97,0.05,50000,20301742,"claimed"
1743,"prev_strata",25,30,0.97,0.2,50000,20301743,"claimed"
1744,"prev_strata",25,30,0.97,0.5,50000,20301744,"claimed"
1745,"prev_strata",25,30,0.97,0.8,50000,20301745,"claimed"
1746,"prev_strata",25,30,0.97,0.95,50000,20301746,"claimed"
1747,"prev_strata",25,50,0.65,0.05,50000,20301747,"claimed"
1748,"prev_strata",25,50,0.65,0.2,50000,20301748,"claimed"
1749,"prev_strata",25,50,0.65,0.5,50000,20301749,"claimed"
1750,"prev_strata",25,50,0.65,0.8,50000,20301750,"claimed"
1751,"prev_strata",25,50,0.65,0.95,50000,20301751,"claimed"
1752,"prev_strata",25,50,0.75,0.05,50000,20301752,"claimed"
1753,"prev_strata",25,50,0.75,0.2,50000,20301753,"claimed"
1754,"prev_strata",25,50,0.75,0.5,50000,20301754,"claimed"
1755,"prev_strata",25,50,0.75,0.8,50000,20301755,"claimed"
1756,"prev_strata",25,50,0.75,0.95,50000,20301756,"claimed"
1757,"prev_strata",25,50,0.85,0.05,50000,20301757,"claimed"
1758,"prev_strata",25,50,0.85,0.2,50000,20301758,"claimed"
1759,"prev_strata",25,50,0.85,0.5,50000,20301759,"claimed"
1760,"prev_strata",25,50,0.85,0.8,50000,20301760,"claimed"
1761,"prev_strata",25,50,0.85,0.95,50000,20301761,"claimed"
1762,"prev_strata",25,50,0.92,0.05,50000,20301762,"claimed"
1763,"prev_strata",25,50,0.92,0.2,50000,20301763,"claimed"
1764,"prev_strata",25,50,0.92,0.5,50000,20301764,"claimed"
1765,"prev_strata",25,50,0.92,0.8,50000,20301765,"claimed"
1766,"prev_strata",25,50,0.92,0.95,50000,20301766,"claimed"
1767,"prev_strata",25,50,0.97,0.05,50000,20301767,"claimed"
1768,"prev_strata",25,50,0.97,0.2,50000,20301768,"claimed"
1769,"prev_strata",25,50,0.97,0.5,50000,20301769,"claimed"
1770,"prev_strata",25,50,0.97,0.8,50000,20301770,"claimed"
1771,"prev_strata",25,50,0.97,0.95,50000,20301771,"claimed"
1772,"prev_strata",25,75,0.65,0.05,50000,20301772,"claimed"
1773,"prev_strata",25,75,0.65,0.2,50000,20301773,"claimed"
1774,"prev_strata",25,75,0.65,0.5,50000,20301774,"claimed"
1775,"prev_strata",25,75,0.65,0.8,50000,20301775,"claimed"
1776,"prev_strata",25,75,0.65,0.95,50000,20301776,"claimed"
1777,"prev_strata",25,75,0.75,0.05,50000,20301777,"claimed"
1778,"prev_strata",25,75,0.75,0.2,50000,20301778,"claimed"
1779,"prev_strata",25,75,0.75,0.5,50000,20301779,"claimed"
1780,"prev_strata",25,75,0.75,0.8,50000,20301780,"claimed"
1781,"prev_strata",25,75,0.75,0.95,50000,20301781,"claimed"
1782,"prev_strata",25,75,0.85,0.05,50000,20301782,"claimed"
1783,"prev_strata",25,75,0.85,0.2,50000,20301783,"claimed"
1784,"prev_strata",25,75,0.85,0.5,50000,20301784,"claimed"
1785,"prev_strata",25,75,0.85,0.8,50000,20301785,"claimed"
1786,"prev_strata",25,75,0.85,0.95,50000,20301786,"claimed"
1787,"prev_strata",25,75,0.92,0.05,50000,20301787,"claimed"
1788,"prev_strata",25,75,0.92,0.2,50000,20301788,"claimed"
1789,"prev_strata",25,75,0.92,0.5,50000,20301789,"claimed"
1790,"prev_strata",25,75,0.92,0.8,50000,20301790,"claimed"
1791,"prev_strata",25,75,0.92,0.95,50000,20301791,"claimed"
1792,"prev_strata",25,75,0.97,0.05,50000,20301792,"claimed"
1793,"prev_strata",25,75,0.97,0.2,50000,20301793,"claimed"
1794,"prev_strata",25,75,0.97,0.5,50000,20301794,"claimed"
1795,"prev_strata",25,75,0.97,0.8,50000,20301795,"claimed"
1796,"prev_strata",25,75,0.97,0.95,50000,20301796,"claimed"
1797,"prev_strata",25,100,0.65,0.05,50000,20301797,"claimed"
1798,"prev_strata",25,100,0.65,0.2,50000,20301798,"claimed"
1799,"prev_strata",25,100,0.65,0.5,50000,20301799,"claimed"
1800,"prev_strata",25,100,0.65,0.8,50000,20301800,"claimed"
1801,"prev_strata",25,100,0.65,0.95,50000,20301801,"claimed"
1802,"prev_strata",25,100,0.75,0.05,50000,20301802,"claimed"
1803,"prev_strata",25,100,0.75,0.2,50000,20301803,"claimed"
1804,"prev_strata",25,100,0.75,0.5,50000,20301804,"claimed"
1805,"prev_strata",25,100,0.75,0.8,50000,20301805,"claimed"
1806,"prev_strata",25,100,0.75,0.95,50000,20301806,"claimed"
1807,"prev_strata",25,100,0.85,0.05,50000,20301807,"claimed"
1808,"prev_strata",25,100,0.85,0.2,50000,20301808,"claimed"
1809,"prev_strata",25,100,0.85,0.5,50000,20301809,"claimed"
1810,"prev_strata",25,100,0.85,0.8,50000,20301810,"claimed"
1811,"prev_strata",25,100,0.85,0.95,50000,20301811,"claimed"
1812,"prev_strata",25,100,0.92,0.05,50000,20301812,"claimed"
1813,"prev_strata",25,100,0.92,0.2,50000,20301813,"claimed"
1814,"prev_strata",25,100,0.92,0.5,50000,20301814,"claimed"
1815,"prev_strata",25,100,0.92,0.8,50000,20301815,"claimed"
1816,"prev_strata",25,100,0.92,0.95,50000,20301816,"claimed"
1817,"prev_strata",25,100,0.97,0.05,50000,20301817,"claimed"
1818,"prev_strata",25,100,0.97,0.2,50000,20301818,"claimed"
1819,"prev_strata",25,100,0.97,0.5,50000,20301819,"claimed"
1820,"prev_strata",25,100,0.97,0.8,50000,20301820,"claimed"
1821,"prev_strata",25,100,0.97,0.95,50000,20301821,"claimed"
1822,"prev_strata",25,150,0.65,0.05,50000,20301822,"claimed"
1823,"prev_strata",25,150,0.65,0.2,50000,20301823,"claimed"
1824,"prev_strata",25,150,0.65,0.5,50000,20301824,"claimed"
1825,"prev_strata",25,150,0.65,0.8,50000,20301825,"claimed"
1826,"prev_strata",25,150,0.65,0.95,50000,20301826,"claimed"
1827,"prev_strata",25,150,0.75,0.05,50000,20301827,"claimed"
1828,"prev_strata",25,150,0.75,0.2,50000,20301828,"claimed"
1829,"prev_strata",25,150,0.75,0.5,50000,20301829,"claimed"
1830,"prev_strata",25,150,0.75,0.8,50000,20301830,"claimed"
1831,"prev_strata",25,150,0.75,0.95,50000,20301831,"claimed"
1832,"prev_strata",25,150,0.85,0.05,50000,20301832,"claimed"
1833,"prev_strata",25,150,0.85,0.2,50000,20301833,"claimed"
1834,"prev_strata",25,150,0.85,0.5,50000,20301834,"claimed"
1835,"prev_strata",25,150,0.85,0.8,50000,20301835,"claimed"
1836,"prev_strata",25,150,0.85,0.95,50000,20301836,"claimed"
1837,"prev_strata",25,150,0.92,0.05,50000,20301837,"claimed"
1838,"prev_strata",25,150,0.92,0.2,50000,20301838,"claimed"
1839,"prev_strata",25,150,0.92,0.5,50000,20301839,"claimed"
1840,"prev_strata",25,150,0.92,0.8,50000,20301840,"claimed"
1841,"prev_strata",25,150,0.92,0.95,50000,20301841,"claimed"
1842,"prev_strata",25,150,0.97,0.05,50000,20301842,"claimed"
1843,"prev_strata",25,150,0.97,0.2,50000,20301843,"claimed"
1844,"prev_strata",25,150,0.97,0.5,50000,20301844,"claimed"
1845,"prev_strata",25,150,0.97,0.8,50000,20301845,"claimed"
1846,"prev_strata",25,150,0.97,0.95,50000,20301846,"claimed"
1847,"prev_strata",25,200,0.65,0.05,50000,20301847,"claimed"
1848,"prev_strata",25,200,0.65,0.2,50000,20301848,"claimed"
1849,"prev_strata",25,200,0.65,0.5,50000,20301849,"claimed"
1850,"prev_strata",25,200,0.65,0.8,50000,20301850,"claimed"
1851,"prev_strata",25,200,0.65,0.95,50000,20301851,"claimed"
1852,"prev_strata",25,200,0.75,0.05,50000,20301852,"claimed"
1853,"prev_strata",25,200,0.75,0.2,50000,20301853,"claimed"
1854,"prev_strata",25,200,0.75,0.5,50000,20301854,"claimed"
1855,"prev_strata",25,200,0.75,0.8,50000,20301855,"claimed"
1856,"prev_strata",25,200,0.75,0.95,50000,20301856,"claimed"
1857,"prev_strata",25,200,0.85,0.05,50000,20301857,"claimed"
1858,"prev_strata",25,200,0.85,0.2,50000,20301858,"claimed"
1859,"prev_strata",25,200,0.85,0.5,50000,20301859,"claimed"
1860,"prev_strata",25,200,0.85,0.8,50000,20301860,"claimed"
1861,"prev_strata",25,200,0.85,0.95,50000,20301861,"claimed"
1862,"prev_strata",25,200,0.92,0.05,50000,20301862,"claimed"
1863,"prev_strata",25,200,0.92,0.2,50000,20301863,"claimed"
1864,"prev_strata",25,200,0.92,0.5,50000,20301864,"claimed"
1865,"prev_strata",25,200,0.92,0.8,50000,20301865,"claimed"
1866,"prev_strata",25,200,0.92,0.95,50000,20301866,"claimed"
1867,"prev_strata",25,200,0.97,0.05,50000,20301867,"claimed"
1868,"prev_strata",25,200,0.97,0.2,50000,20301868,"claimed"
1869,"prev_strata",25,200,0.97,0.5,50000,20301869,"claimed"
1870,"prev_strata",25,200,0.97,0.8,50000,20301870,"claimed"
1871,"prev_strata",25,200,0.97,0.95,50000,20301871,"claimed"
1872,"prev_strata",25,300,0.65,0.05,50000,20301872,"claimed"
1873,"prev_strata",25,300,0.65,0.2,50000,20301873,"claimed"
1874,"prev_strata",25,300,0.65,0.5,50000,20301874,"claimed"
1875,"prev_strata",25,300,0.65,0.8,50000,20301875,"claimed"
1876,"prev_strata",25,300,0.65,0.95,50000,20301876,"claimed"
1877,"prev_strata",25,300,0.75,0.05,50000,20301877,"claimed"
1878,"prev_strata",25,300,0.75,0.2,50000,20301878,"claimed"
1879,"prev_strata",25,300,0.75,0.5,50000,20301879,"claimed"
1880,"prev_strata",25,300,0.75,0.8,50000,20301880,"claimed"
1881,"prev_strata",25,300,0.75,0.95,50000,20301881,"claimed"
1882,"prev_strata",25,300,0.85,0.05,50000,20301882,"claimed"
1883,"prev_strata",25,300,0.85,0.2,50000,20301883,"claimed"
1884,"prev_strata",25,300,0.85,0.5,50000,20301884,"claimed"
1885,"prev_strata",25,300,0.85,0.8,50000,20301885,"claimed"
1886,"prev_strata",25,300,0.85,0.95,50000,20301886,"claimed"
1887,"prev_strata",25,300,0.92,0.05,50000,20301887,"claimed"
1888,"prev_strata",25,300,0.92,0.2,50000,20301888,"claimed"
1889,"prev_strata",25,300,0.92,0.5,50000,20301889,"claimed"
1890,"prev_strata",25,300,0.92,0.8,50000,20301890,"claimed"
1891,"prev_strata",25,300,0.92,0.95,50000,20301891,"claimed"
1892,"prev_strata",25,300,0.97,0.05,50000,20301892,"claimed"
1893,"prev_strata",25,300,0.97,0.2,50000,20301893,"claimed"
1894,"prev_strata",25,300,0.97,0.5,50000,20301894,"claimed"
1895,"prev_strata",25,300,0.97,0.8,50000,20301895,"claimed"
1896,"prev_strata",25,300,0.97,0.95,50000,20301896,"claimed"
1897,"prev_strata",25,500,0.65,0.05,50000,20301897,"claimed"
1898,"prev_strata",25,500,0.65,0.2,50000,20301898,"claimed"
1899,"prev_strata",25,500,0.65,0.5,50000,20301899,"claimed"
1900,"prev_strata",25,500,0.65,0.8,50000,20301900,"claimed"
1901,"prev_strata",25,500,0.65,0.95,50000,20301901,"claimed"
1902,"prev_strata",25,500,0.75,0.05,50000,20301902,"claimed"
1903,"prev_strata",25,500,0.75,0.2,50000,20301903,"claimed"
1904,"prev_strata",25,500,0.75,0.5,50000,20301904,"claimed"
1905,"prev_strata",25,500,0.75,0.8,50000,20301905,"claimed"
1906,"prev_strata",25,500,0.75,0.95,50000,20301906,"claimed"
1907,"prev_strata",25,500,0.85,0.05,50000,20301907,"claimed"
1908,"prev_strata",25,500,0.85,0.2,50000,20301908,"claimed"
1909,"prev_strata",25,500,0.85,0.5,50000,20301909,"claimed"
1910,"prev_strata",25,500,0.85,0.8,50000,20301910,"claimed"
1911,"prev_strata",25,500,0.85,0.95,50000,20301911,"claimed"
1912,"prev_strata",25,500,0.92,0.05,50000,20301912,"claimed"
1913,"prev_strata",25,500,0.92,0.2,50000,20301913,"claimed"
1914,"prev_strata",25,500,0.92,0.5,50000,20301914,"claimed"
1915,"prev_strata",25,500,0.92,0.8,50000,20301915,"claimed"
1916,"prev_strata",25,500,0.92,0.95,50000,20301916,"claimed"
1917,"prev_strata",25,500,0.97,0.05,50000,20301917,"claimed"
1918,"prev_strata",25,500,0.97,0.2,50000,20301918,"claimed"
1919,"prev_strata",25,500,0.97,0.5,50000,20301919,"claimed"
1920,"prev_strata",25,500,0.97,0.8,50000,20301920,"claimed"
1921,"prev_strata",25,500,0.97,0.95,50000,20301921,"claimed"
1922,"prev_strata",25,1000,0.65,0.05,50000,20301922,"claimed"
1923,"prev_strata",25,1000,0.65,0.2,50000,20301923,"claimed"
1924,"prev_strata",25,1000,0.65,0.5,50000,20301924,"claimed"
1925,"prev_strata",25,1000,0.65,0.8,50000,20301925,"claimed"
1926,"prev_strata",25,1000,0.65,0.95,50000,20301926,"claimed"
1927,"prev_strata",25,1000,0.75,0.05,50000,20301927,"claimed"
1928,"prev_strata",25,1000,0.75,0.2,50000,20301928,"claimed"
1929,"prev_strata",25,1000,0.75,0.5,50000,20301929,"claimed"
1930,"prev_strata",25,1000,0.75,0.8,50000,20301930,"claimed"
1931,"prev_strata",25,1000,0.75,0.95,50000,20301931,"claimed"
1932,"prev_strata",25,1000,0.85,0.05,50000,20301932,"claimed"
1933,"prev_strata",25,1000,0.85,0.2,50000,20301933,"claimed"
1934,"prev_strata",25,1000,0.85,0.5,50000,20301934,"claimed"
1935,"prev_strata",25,1000,0.85,0.8,50000,20301935,"claimed"
1936,"prev_strata",25,1000,0.85,0.95,50000,20301936,"claimed"
1937,"prev_strata",25,1000,0.92,0.05,50000,20301937,"claimed"
1938,"prev_strata",25,1000,0.92,0.2,50000,20301938,"claimed"
1939,"prev_strata",25,1000,0.92,0.5,50000,20301939,"claimed"
1940,"prev_strata",25,1000,0.92,0.8,50000,20301940,"claimed"
1941,"prev_strata",25,1000,0.92,0.95,50000,20301941,"claimed"
1942,"prev_strata",25,1000,0.97,0.05,50000,20301942,"claimed"
1943,"prev_strata",25,1000,0.97,0.2,50000,20301943,"claimed"
1944,"prev_strata",25,1000,0.97,0.5,50000,20301944,"claimed"
1945,"prev_strata",25,1000,0.97,0.8,50000,20301945,"claimed"
1946,"prev_strata",25,1000,0.97,0.95,50000,20301946,"claimed"
1947,"lattice_k",4,15,0.65,NA,50000,20301947,"claimed"
1948,"lattice_k",4,15,0.75,NA,50000,20301948,"claimed"
1949,"lattice_k",4,15,0.85,NA,50000,20301949,"claimed"
1950,"lattice_k",4,15,0.92,NA,50000,20301950,"claimed"
1951,"lattice_k",4,15,0.97,NA,50000,20301951,"claimed"
1952,"lattice_k",4,20,0.65,NA,50000,20301952,"claimed"
1953,"lattice_k",4,20,0.75,NA,50000,20301953,"claimed"
1954,"lattice_k",4,20,0.85,NA,50000,20301954,"claimed"
1955,"lattice_k",4,20,0.92,NA,50000,20301955,"claimed"
1956,"lattice_k",4,20,0.97,NA,50000,20301956,"claimed"
1957,"lattice_k",4,30,0.65,NA,50000,20301957,"claimed"
1958,"lattice_k",4,30,0.75,NA,50000,20301958,"claimed"
1959,"lattice_k",4,30,0.85,NA,50000,20301959,"claimed"
1960,"lattice_k",4,30,0.92,NA,50000,20301960,"claimed"
1961,"lattice_k",4,30,0.97,NA,50000,20301961,"claimed"
1962,"lattice_k",4,50,0.65,NA,50000,20301962,"claimed"
1963,"lattice_k",4,50,0.75,NA,50000,20301963,"claimed"
1964,"lattice_k",4,50,0.85,NA,50000,20301964,"claimed"
1965,"lattice_k",4,50,0.92,NA,50000,20301965,"claimed"
1966,"lattice_k",4,50,0.97,NA,50000,20301966,"claimed"
1967,"lattice_k",4,75,0.65,NA,50000,20301967,"claimed"
1968,"lattice_k",4,75,0.75,NA,50000,20301968,"claimed"
1969,"lattice_k",4,75,0.85,NA,50000,20301969,"claimed"
1970,"lattice_k",4,75,0.92,NA,50000,20301970,"claimed"
1971,"lattice_k",4,75,0.97,NA,50000,20301971,"claimed"
1972,"lattice_k",4,100,0.65,NA,50000,20301972,"claimed"
1973,"lattice_k",4,100,0.75,NA,50000,20301973,"claimed"
1974,"lattice_k",4,100,0.85,NA,50000,20301974,"claimed"
1975,"lattice_k",4,100,0.92,NA,50000,20301975,"claimed"
1976,"lattice_k",4,100,0.97,NA,50000,20301976,"claimed"
1977,"lattice_k",4,150,0.65,NA,50000,20301977,"claimed"
1978,"lattice_k",4,150,0.75,NA,50000,20301978,"claimed"
1979,"lattice_k",4,150,0.85,NA,50000,20301979,"claimed"
1980,"lattice_k",4,150,0.92,NA,50000,20301980,"claimed"
1981,"lattice_k",4,150,0.97,NA,50000,20301981,"claimed"
1982,"lattice_k",4,200,0.65,NA,50000,20301982,"claimed"
1983,"lattice_k",4,200,0.75,NA,50000,20301983,"claimed"
1984,"lattice_k",4,200,0.85,NA,50000,20301984,"claimed"
1985,"lattice_k",4,200,0.92,NA,50000,20301985,"claimed"
1986,"lattice_k",4,200,0.97,NA,50000,20301986,"claimed"
1987,"lattice_k",4,300,0.65,NA,50000,20301987,"claimed"
1988,"lattice_k",4,300,0.75,NA,50000,20301988,"claimed"
1989,"lattice_k",4,300,0.85,NA,50000,20301989,"claimed"
1990,"lattice_k",4,300,0.92,NA,50000,20301990,"claimed"
1991,"lattice_k",4,300,0.97,NA,50000,20301991,"claimed"
1992,"lattice_k",4,500,0.65,NA,50000,20301992,"claimed"
1993,"lattice_k",4,500,0.75,NA,50000,20301993,"claimed"
1994,"lattice_k",4,500,0.85,NA,50000,20301994,"claimed"
1995,"lattice_k",4,500,0.92,NA,50000,20301995,"claimed"
1996,"lattice_k",4,500,0.97,NA,50000,20301996,"claimed"
1997,"lattice_k",4,1000,0.65,NA,50000,20301997,"claimed"
1998,"lattice_k",4,1000,0.75,NA,50000,20301998,"claimed"
1999,"lattice_k",4,1000,0.85,NA,50000,20301999,"claimed"
2000,"lattice_k",4,1000,0.92,NA,50000,20302000,"claimed"
2001,"lattice_k",4,1000,0.97,NA,50000,20302001,"claimed"
2002,"lattice_k",7,15,0.65,NA,50000,20302002,"claimed"
2003,"lattice_k",7,15,0.75,NA,50000,20302003,"claimed"
2004,"lattice_k",7,15,0.85,NA,50000,20302004,"claimed"
2005,"lattice_k",7,15,0.92,NA,50000,20302005,"claimed"
2006,"lattice_k",7,15,0.97,NA,50000,20302006,"claimed"
2007,"lattice_k",7,20,0.65,NA,50000,20302007,"claimed"
2008,"lattice_k",7,20,0.75,NA,50000,20302008,"claimed"
2009,"lattice_k",7,20,0.85,NA,50000,20302009,"claimed"
2010,"lattice_k",7,20,0.92,NA,50000,20302010,"claimed"
2011,"lattice_k",7,20,0.97,NA,50000,20302011,"claimed"
2012,"lattice_k",7,30,0.65,NA,50000,20302012,"claimed"
2013,"lattice_k",7,30,0.75,NA,50000,20302013,"claimed"
2014,"lattice_k",7,30,0.85,NA,50000,20302014,"claimed"
2015,"lattice_k",7,30,0.92,NA,50000,20302015,"claimed"
2016,"lattice_k",7,30,0.97,NA,50000,20302016,"claimed"
2017,"lattice_k",7,50,0.65,NA,50000,20302017,"claimed"
2018,"lattice_k",7,50,0.75,NA,50000,20302018,"claimed"
2019,"lattice_k",7,50,0.85,NA,50000,20302019,"claimed"
2020,"lattice_k",7,50,0.92,NA,50000,20302020,"claimed"
2021,"lattice_k",7,50,0.97,NA,50000,20302021,"claimed"
2022,"lattice_k",7,75,0.65,NA,50000,20302022,"claimed"
2023,"lattice_k",7,75,0.75,NA,50000,20302023,"claimed"
2024,"lattice_k",7,75,0.85,NA,50000,20302024,"claimed"
2025,"lattice_k",7,75,0.92,NA,50000,20302025,"claimed"
2026,"lattice_k",7,75,0.97,NA,50000,20302026,"claimed"
2027,"lattice_k",7,100,0.65,NA,50000,20302027,"claimed"
2028,"lattice_k",7,100,0.75,NA,50000,20302028,"claimed"
2029,"lattice_k",7,100,0.85,NA,50000,20302029,"claimed"
2030,"lattice_k",7,100,0.92,NA,50000,20302030,"claimed"
2031,"lattice_k",7,100,0.97,NA,50000,20302031,"claimed"
2032,"lattice_k",7,150,0.65,NA,50000,20302032,"claimed"
2033,"lattice_k",7,150,0.75,NA,50000,20302033,"claimed"
2034,"lattice_k",7,150,0.85,NA,50000,20302034,"claimed"
2035,"lattice_k",7,150,0.92,NA,50000,20302035,"claimed"
2036,"lattice_k",7,150,0.97,NA,50000,20302036,"claimed"
2037,"lattice_k",7,200,0.65,NA,50000,20302037,"claimed"
2038,"lattice_k",7,200,0.75,NA,50000,20302038,"claimed"
2039,"lattice_k",7,200,0.85,NA,50000,20302039,"claimed"
2040,"lattice_k",7,200,0.92,NA,50000,20302040,"claimed"
2041,"lattice_k",7,200,0.97,NA,50000,20302041,"claimed"
2042,"lattice_k",7,300,0.65,NA,50000,20302042,"claimed"
2043,"lattice_k",7,300,0.75,NA,50000,20302043,"claimed"
2044,"lattice_k",7,300,0.85,NA,50000,20302044,"claimed"
2045,"lattice_k",7,300,0.92,NA,50000,20302045,"claimed"
2046,"lattice_k",7,300,0.97,NA,50000,20302046,"claimed"
2047,"lattice_k",7,500,0.65,NA,50000,20302047,"claimed"
2048,"lattice_k",7,500,0.75,NA,50000,20302048,"claimed"
2049,"lattice_k",7,500,0.85,NA,50000,20302049,"claimed"
2050,"lattice_k",7,500,0.92,NA,50000,20302050,"claimed"
2051,"lattice_k",7,500,0.97,NA,50000,20302051,"claimed"
2052,"lattice_k",7,1000,0.65,NA,50000,20302052,"claimed"
2053,"lattice_k",7,1000,0.75,NA,50000,20302053,"claimed"
2054,"lattice_k",7,1000,0.85,NA,50000,20302054,"claimed"
2055,"lattice_k",7,1000,0.92,NA,50000,20302055,"claimed"
2056,"lattice_k",7,1000,0.97,NA,50000,20302056,"claimed"
2057,"lattice_k",12,15,0.65,NA,50000,20302057,"claimed"
2058,"lattice_k",12,15,0.75,NA,50000,20302058,"claimed"
2059,"lattice_k",12,15,0.85,NA,50000,20302059,"claimed"
2060,"lattice_k",12,15,0.92,NA,50000,20302060,"claimed"
2061,"lattice_k",12,15,0.97,NA,50000,20302061,"claimed"
2062,"lattice_k",12,20,0.65,NA,50000,20302062,"claimed"
2063,"lattice_k",12,20,0.75,NA,50000,20302063,"claimed"
